pixel (21, 23) ray: [o=(0, 0, 0), d=(23, 21, 0)
pixel (21, 24) ray: [o=(0, 0, 0), d=(24, 21, 0)
pixel (21, 25) ray: [o=(0, 0, 0), d=(25, 21, 0)
pixel (21, 26) ray: [o=(0, 0, 0), d=(26, 21, 0)
pixel (21, 27) ray: [o=(0, 0, 0), d=(27, 21, 0)
pixel (21, 28) ray: [o=(0, 0, 0), d=(28, 21, 0)
pixel (21, 29) ray: [o=(0, 0, 0), d=(29, 21, 0)
pixel (21, 30) ray: [o=(0, 0, 0), d=(30, 21, 0)
pixel (21, 31) ray: [o=(0, 0, 0), d=(31, 21, 0)
pixel (21, 32) ray: [o=(0, 0, 0), d=(32, 21, 0)
pixel (21, 33) ray: [o=(0, 0, 0), d=(33, 21, 0)
pixel (21, 34) ray: [o=(0, 0, 0), d=(34, 21, 0)
pixel (21, 35) ray: [o=(0, 0, 0), d=(35, 21, 0)
pixel (21, 36) ray: [o=(0, 0, 0), d=(36, 21, 0)
pixel (21, 37) ray: [o=(0, 0, 0), d=(37, 21, 0)
pixel (21, 38) ray: [o=(0, 0, 0), d=(38, 21, 0)
pixel (21, 39) ray: [o=(0, 0, 0), d=(39, 21, 0)
pixel (20, 0) ray: [o=(0, 0, 0), d=(0, 20, 0)
pixel (20, 1) ray: [o=(0, 0, 0), d=(1, 20, 0)
pixel (20, 2) ray: [o=(0, 0, 0), d=(2, 20, 0)
pixel (20, 3) ray: [o=(0, 0, 0), d=(3, 20, 0)
pixel (20, 4) ray: [o=(0, 0, 0), d=(4, 20, 0)
pixel (20, 5) ray: [o=(0, 0, 0), d=(5, 20, 0)
pixel (20, 6) ray: [o=(0, 0, 0), d=(6, 20, 0)
pixel (20, 7) ray: [o=(0, 0, 0), d=(7, 20, 0)
pixel (20, 8) ray: [o=(0, 0, 0), d=(8, 20, 0)
pixel (20, 9) ray: [o=(0, 0, 0), d=(9, 20, 0)
pixel (20, 10) ray: [o=(0, 0, 0), d=(10, 20, 0)
pixel (20, 11) ray: [o=(0, 0, 0), d=(11, 20, 0)
pixel (20, 12) ray: [o=(0, 0, 0), d=(12, 20, 0)
pixel (20, 13) ray: [o=(0, 0, 0), d=(13, 20, 0)
pixel (20, 14) ray: [o=(0, 0, 0), d=(14, 20, 0)
pixel (20, 15) ray: [o=(0, 0, 0), d=(15, 20, 0)
pixel (20, 16) ray: [o=(0, 0, 0), d=(16, 20, 0)
pixel (20, 17) ray: [o=(0, 0, 0), d=(17, 20, 0)
pixel (20, 18) ray: [o=(0, 0, 0), d=(18, 20, 0)
pixel (20, 19) ray: [o=(0, 0, 0), d=(19, 20, 0)
pixel (20, 20) ray: [o=(0, 0, 0), d=(20, 20, 0)
pixel (20, 21) ray: [o=(0, 0, 0), d=(21, 20, 0)
